Channel 1,Channel 2,Channel 3
0.004132,4.985000,4.809000
0.004224,4.995000,4.829000
0.004316,4.995000,4.839000
0.004408,4.995000,4.848000
0.004504,4.995000,4.853000
0.004596,4.995000,4.863000
0.004684,4.995000,4.878000
0.004776,4.995000,4.883000
0.004868,4.995000,4.888000
0.004960,4.995000,4.902000
0.005052,4.995000,4.907000
0.005144,4.995000,4.917000
0.005236,4.995000,4.922000
0.005328,4.995000,4.927000
0.005416,4.995000,4.927000
0.005516,4.995000,4.927000
0.005608,4.995000,4.932000
0.005696,4.995000,4.941000
0.005788,4.995000,4.941000
0.005880,4.995000,4.956000
0.005972,4.995000,4.956000
0.006064,4.995000,4.966000
0.006156,4.995000,4.966000
0.006248,4.995000,4.966000
0.006340,4.995000,4.966000
0.006428,4.995000,4.966000
0.006528,4.995000,4.966000
0.006616,4.995000,4.966000
0.006708,4.995000,4.966000
0.006800,4.995000,4.966000
0.006892,4.901462,0.015000
0.014704,0.000000,0.005000
0.014800,0.000000,0.005000
0.014896,0.000000,0.005000
0.000032,4.682000,1.325000
0.000128,4.238000,1.520000
0.000224,4.184000,1.935000
0.000320,4.135000,1.598000
0.000416,4.257000,1.779000
0.000512,4.790000,1.975000
0.000608,4.761000,2.263000
0.000704,4.707000,2.170000
0.000800,4.883000,2.390000
0.000896,4.868000,2.620000
0.000992,4.941000,2.737000
0.001088,4.941000,2.889000
0.001184,4.956000,3.050000
0.001280,4.956000,3.162000
0.001376,4.941000,3.314000
0.001472,4.956000,3.441000
0.001568,4.966000,3.548000
0.001664,4.966000,3.656000
0.001760,4.966000,3.754000
0.001856,4.966000,3.837000
0.001944,4.971000,3.915000
0.002040,4.971000,3.993000
0.002128,4.980000,4.062000
0.002224,4.980000,4.140000
0.002320,4.971000,4.203000
0.002416,4.985000,4.257000
0.002512,4.985000,4.301000
0.002608,4.980000,4.360000
0.002696,4.985000,4.394000
0.002784,4.985000,4.448000
0.002880,4.985000,4.487000
0.002976,4.985000,4.516000
0.003072,4.985000,4.550000
0.003168,4.985000,4.580000
0.003256,4.985000,4.614000
0.003344,4.985000,4.643000
0.003448,4.990000,4.673000
0.003544,4.985000,4.692000
0.003632,4.985000,4.707000
0.003728,4.990000,4.726000
0.003824,4.995000,4.751000
0.003920,4.995000,4.765000
0.004008,4.995000,4.785000
0.004104,4.995000,4.809000
0.004192,4.990000,4.809000
0.004288,4.995000,4.829000
0.004384,4.995000,4.839000
0.004480,4.995000,4.848000
0.004576,4.995000,4.863000
0.004664,4.995000,4.868000
0.004752,4.995000,4.883000
0.004848,4.995000,4.883000
0.004944,4.995000,4.892000
0.005040,4.995000,4.907000
0.005128,4.995000,4.912000
0.005216,4.995000,4.917000
0.005312,4.995000,4.927000
0.005408,5.000000,4.927000
0.005504,4.995000,4.927000
0.005600,4.995000,4.927000
0.005688,4.995000,4.927000
0.005776,4.995000,4.932000
0.005872,4.995000,4.941000
0.005968,4.995000,4.941000
0.006064,4.995000,4.956000
0.006152,4.995000,4.956000
0.006240,4.995000,4.966000
0.006336,4.995000,4.966000
0.006432,5.000000,4.966000
0.006528,4.995000,4.966000
0.006624,4.995000,4.966000
0.006720,5.000000,4.966000
0.006808,4.995000,4.966000
0.006896,4.995000,4.966000
0.006992,4.995000,4.966000
0.007088,4.995000,4.971000
0.007176,4.995000,4.980000
0.007264,4.995000,4.985000
0.007360,4.995000,4.985000
0.007456,4.995000,4.985000
0.007552,0.777000,4.321000
0.007648,0.562000,4.159000
0.007744,1.466000,4.125000
0.007840,1.085000,3.627000
0.007936,0.811000,3.475000
0.008024,0.469000,3.299000
0.008112,0.152000,2.986000
0.008208,0.083000,2.849000
0.008304,0.068000,2.654000
0.008400,0.098000,2.498000
0.008488,0.073000,2.326000
0.008584,0.083000,2.151000
0.008672,0.059000,1.994000
0.008768,0.034000,1.857000
0.008864,0.029000,1.720000
0.008960,0.034000,1.598000
0.009048,0.029000,1.486000
0.009136,0.015000,1.388000
0.009232,0.020000,1.285000
0.009328,0.015000,1.193000
0.009416,0.015000,1.109000
0.009504,0.015000,1.031000
0.009608,0.005000,0.953000
0.009696,0.005000,0.890000
0.009792,0.005000,0.816000
0.009888,0.005000,0.762000
0.009976,0.005000,0.699000
0.010064,0.005000,0.660000
0.010160,0.000000,0.616000
0.010256,0.000000,0.562000
0.010344,0.000000,0.528000
0.010432,0.000000,0.484000
0.010528,0.000000,0.459000
0.010624,0.000000,0.425000
0.010720,0.000000,0.386000
0.010816,0.000000,0.357000
0.010904,0.000000,0.332000
0.010992,0.000000,0.308000
0.011088,0.000000,0.293000
0.011184,0.000000,0.274000
0.011272,0.000000,0.249000
0.011360,0.000000,0.235000
0.011456,0.000000,0.215000
0.011552,0.000000,0.191000
0.011648,0.000000,0.186000
0.011744,0.000000,0.171000
0.011832,0.000000,0.152000
0.011920,0.000000,0.147000
0.012016,0.000000,0.137000
0.012112,0.000000,0.122000
0.012200,0.000000,0.117000
0.012288,0.000000,0.112000
0.012384,0.000000,0.093000
