Channel 1,Channel 2,Channel 3
0.041984,0.005000,1.422000
0.042420,0.000000,1.310000
0.042864,0.000000,1.202000
0.043304,0.000000,1.100000
0.043748,0.000000,1.012000
0.044184,0.000000,0.938000
0.044624,0.000000,0.860000
0.045068,0.000000,0.787000
0.045504,0.000000,0.718000
0.045948,0.000000,0.660000
0.046388,0.000000,0.616000
0.046832,0.000000,0.562000
0.047268,0.000000,0.513000
0.047704,0.000000,0.474000
0.048148,0.000000,0.435000
0.048588,0.000000,0.406000
0.049032,0.000000,0.371000
0.049472,0.000000,0.342000
0.049916,0.000000,0.308000
0.050352,0.000000,0.288000
0.050792,0.000000,0.269000
0.051236,0.000000,0.239000
0.051672,0.000000,0.225000
0.052116,0.000000,0.200000
0.052556,0.000000,0.191000
0.053000,0.000000,0.171000
0.053436,0.000000,0.152000
0.053876,0.000000,0.147000
0.054320,0.000000,0.137000
0.054756,0.000000,0.117000
0.055200,0.000000,0.117000
0.055640,0.000000,0.108000
0.056084,0.000000,0.093000
0.056520,0.000000,0.083000
0.056964,0.000000,0.073000
0.057404,0.000000,0.073000
0.057840,0.000000,0.068000
0.058284,0.000000,0.059000
0.058724,0.000000,0.059000
0.059168,0.000000,0.044000
0.059604,0.000000,0.044000
0.060048,0.000000,0.034000
0.060488,0.000000,0.034000
0.060924,0.000000,0.034000
0.061368,0.000000,0.034000
0.061808,0.000000,0.029000
0.062252,0.000000,0.029000
0.062688,0.000000,0.015000
0.063132,0.000000,0.015000
0.063572,0.000000,0.015000
0.064008,0.000000,0.015000
0.064452,0.000000,0.015000
0.064892,0.000000,0.010000
0.065336,0.000000,0.005000
0.065772,0.000000,0.005000
0.066220,0.000000,0.005000
0.066656,0.000000,0.005000
0.067096,0.000000,0.000000
0.067544,0.000000,0.000000
0.067984,0.000000,0.000000
0.068428,0.000000,0.000000
0.068868,0.000000,0.000000
0.069312,0.000000,0.000000
0.069752,0.000000,0.000000
0.070192,0.000000,0.000000
